[2025-10-22 13:55:53.752] [INFO] Login failed: User not found - admin
[2025-10-22 13:56:05.041] [INFO] Login failed: User not found - admin
[2025-10-22 13:56:07.638] [INFO] Login failed: User not found - admin
[2025-10-22 13:57:19.242] [INFO] Login failed: User not found - vasanth
[2025-10-22 13:57:20.993] [INFO] Login failed: User not found - vasanth
[2025-10-22 13:57:31.324] [INFO] Login failed: User not found - vasanth
[2025-10-22 13:58:11.440] [INFO] Login failed: User not found - yokesh
[2025-10-22 13:58:26.575] [INFO] Login failed: User not found - vasanth
[2025-10-22 13:58:28.238] [INFO] Login failed: User not found - vasanth
[2025-10-22 14:04:25.593] [INFO] Login failed: User not found - vasanth
[2025-10-22 14:10:05.379] [INFO] Registered user: Yokesh | Keys: X25519, Kyber, Dilithium
[2025-10-23 10:04:12.249] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:12.267] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:14.276] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:14.298] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:16.304] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:16.330] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:18.341] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:18.361] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:20.368] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:20.393] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:22.397] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:22.417] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:24.435] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:24.458] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:26.473] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:26.493] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:27.695] [INFO] [MESSAGE] Encrypted message relayed | From Yokesh ? Vasanthabalan
[2025-10-23 10:04:28.502] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:28.523] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:29.197] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:30.539] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:30.559] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:30.937] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:32.478] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:33.180] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:33.196] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:34.498] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:36.183] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:36.202] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:36.481] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:38.494] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:39.191] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:39.210] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:40.493] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:42.182] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:42.203] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-23 10:04:42.498] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:44.496] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:45.177] [INFO] [MESSAGE] Encrypted message relayed | From Vasanthabalan ? Yokesh
[2025-10-23 10:04:45.184] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:45.205] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:04:46.485] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:47.546] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:47.579] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:04:49.192] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:49.593] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:49.610] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:04:51.193] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:51.617] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:51.640] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:04:53.185] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:54.183] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:54.203] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:04:55.187] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:57.181] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:04:57.186] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:04:57.200] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:04:59.193] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:00.176] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:00.189] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:01.186] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:03.189] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:03.194] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:03.208] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:05.189] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:06.184] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:06.203] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:07.188] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:09.183] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:09.189] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:09.203] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:11.194] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:12.178] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:12.202] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:13.185] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:15.187] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:15.194] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:15.213] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:17.189] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:18.183] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:18.197] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:19.177] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:21.180] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:21.185] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:21.199] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:23.189] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:24.190] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:24.207] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:25.183] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:27.177] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:27.184] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:27.200] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:29.186] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:30.179] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:30.197] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:31.184] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:33.195] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:33.200] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:33.212] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:35.175] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:36.185] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:36.202] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:37.181] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:39.185] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:39.185] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:39.205] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:41.184] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:42.181] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:42.200] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:43.182] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:45.190] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:45.196] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:45.210] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-23 10:05:47.184] [INFO] [MESSAGE] Retrieved messages | User: Vasanthabalan, Count: 1
[2025-10-23 10:05:48.179] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-23 10:05:48.196] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 2
[2025-10-24 09:31:29.920] [INFO] [CRYPTO] Kyber Key Generation | Generated Kyber-768 key pair
[2025-10-24 09:31:29.920] [INFO] [CRYPTO] Kyber Key Generation | Generated Kyber-768 key pair
[2025-10-24 09:31:30.500] [INFO] [CRYPTO] Dilithium Key Generation | Generated Dilithium-3 key pair
[2025-10-24 09:31:30.500] [INFO] [CRYPTO] Dilithium Key Generation | Generated Dilithium-3 key pair
[2025-10-24 09:32:28.906] [INFO] [MESSAGE] USER | Registering user: Vasanthabalan
[2025-10-24 09:32:28.925] [INFO] [MESSAGE] USER | User registered successfully: Vasanthabalan
[2025-10-24 09:33:23.662] [INFO] [CRYPTO] Kyber Key Generation | Generated Kyber-768 key pair
[2025-10-24 09:33:23.663] [INFO] [CRYPTO] Kyber Key Generation | Generated Kyber-768 key pair
[2025-10-24 09:33:23.705] [INFO] [CRYPTO] Dilithium Key Generation | Generated Dilithium-3 key pair
[2025-10-24 09:33:23.705] [INFO] [CRYPTO] Dilithium Key Generation | Generated Dilithium-3 key pair
[2025-10-24 09:33:36.836] [INFO] [MESSAGE] USER | Registering user: Yokesh
[2025-10-24 09:33:36.844] [INFO] [MESSAGE] USER | User registered successfully: Yokesh
[2025-10-24 09:39:54.568] [INFO] [MESSAGE] USER | Authentication successful for: Vasanthabalan
[2025-10-24 19:46:19.587] [INFO] [MESSAGE] USER | User not found: Vasanthabalan
[2025-10-24 19:46:38.535] [INFO] [MESSAGE] USER | Registering user: Vasanthabalan
[2025-10-24 19:46:38.549] [INFO] [MESSAGE] USER | User registered successfully: Vasanthabalan
[2025-10-24 19:47:04.520] [INFO] [MESSAGE] USER | Registering user: Yokesh
[2025-10-24 19:47:04.526] [INFO] [MESSAGE] USER | User registered successfully: Yokesh
[2025-10-24 19:47:18.779] [INFO] [HANDSHAKE] Handshake data stored | Recipient: Yokesh, Sender: Vasanthabalan
[2025-10-24 19:47:19.441] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:20.832] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:22.564] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:25.429] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:27.434] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:29.428] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:31.433] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:32.119] [INFO] [MESSAGE] Encrypted message relayed | From Vasanthabalan ? Yokesh
[2025-10-24 19:47:33.436] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:33.458] [INFO] [MESSAGE] Retrieved messages | User: Yokesh, Count: 1
[2025-10-24 19:47:33.473] [INFO] [MESSAGE] Cleared message queue | User: Yokesh
[2025-10-24 19:47:34.563] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:36.572] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:38.569] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:40.568] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:42.569] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:44.572] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:46.568] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:48.572] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:50.567] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:52.564] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:55.439] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:57.439] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:47:59.424] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:01.441] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:03.431] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:05.439] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:06.585] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:08.560] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:10.570] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:12.575] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:14.560] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:16.574] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:18.567] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:20.574] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:22.561] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:24.568] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:26.564] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:28.566] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:30.569] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:32.564] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:35.437] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:37.428] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:39.441] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:41.424] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:42.791] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:45.431] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:47.430] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:49.431] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:51.432] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:53.434] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:55.428] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:56.572] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:48:59.439] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:01.441] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:03.441] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:05.430] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:07.428] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:09.433] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:11.435] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:13.434] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:15.424] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:17.428] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:19.434] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:21.433] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:23.430] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:25.433] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:27.435] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:28.560] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:30.561] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:32.573] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:34.568] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:36.568] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:38.565] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:40.562] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:42.564] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:44.571] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:47.438] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:49.436] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:51.433] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:53.441] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:55.438] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:57.438] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:49:59.437] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:01.440] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:03.442] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:05.439] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:07.427] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:09.440] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:11.433] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:13.439] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:15.431] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:17.441] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:19.439] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:21.439] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:23.424] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:25.438] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:27.424] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:29.439] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:31.432] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:33.441] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:35.424] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:37.429] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:39.438] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 19:50:41.436] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 21:14:42.632] [INFO] [MESSAGE] USER | Registering user: Vasanthabalan
[2025-10-24 21:14:42.735] [INFO] [MESSAGE] USER | User registered successfully: Vasanthabalan
[2025-10-24 21:14:54.831] [INFO] [MESSAGE] USER | User not found: Yokesh
[2025-10-24 21:15:11.722] [INFO] [MESSAGE] USER | Registering user: Yokesh
[2025-10-24 21:15:11.722] [INFO] [MESSAGE] USER | User registered successfully: Yokesh
[2025-10-24 21:15:30.683] [INFO] [MESSAGE] Cleared all queues | Admin reset invoked
[2025-10-24 21:15:56.090] [INFO] [HANDSHAKE] Handshake data stored | Recipient: Yokesh, Sender: Vasanthabalan
[2025-10-24 21:15:56.434] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 21:15:58.170] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 21:15:59.793] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 21:16:02.435] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 21:16:04.426] [INFO] [HANDSHAKE] Handshake data retrieved | User: Yokesh, Count: 1
[2025-10-24 21:16:05.337] [INFO] [MESSAGE] Encrypted message relayed | From Vasanthabalan ? Yokesh
